49.01065449010642,0.03411820003281792
64.84018264840182,0.03877409469977779
73.97260273972603,0.0447756260319464
99.5433789954337,0.04958068241684651
129.132420091324,0.05551048221132611
172.60273972602747,0.05899746255923566
192.69406392694066,0.05691258780304259
220.7001522070015,0.055786328232450735
245.05327245053272,0.05274997063702625
266.6666666666667,0.051089697745069294
298.63013698630124,0.04754264430111053
333.33333333333337,0.043714448126110944
363.47031963470295,0.03971534443248571
387.5190258751903,0.03740388100367789
413.69863013698637,0.03459891660869936
439.8782343987822,0.032390426504390356
463.92694063926945,0.030688747693330944
495.89041095890406,0.02782559402207126
525.1141552511415,0.026311092952847472
641.0958904109589,0.01888172493649762
661.4916286149162,0.01850806905051669
684.6270928462708,0.017085940470273446
712.6331811263316,0.01628566719548332
751.5981735159817,0.014677992676220705
775.3424657534246,0.01382372227357901
802.7397260273971,0.013019171061900797
824.6575342465752,0.012710617996147458
851.4459665144595,0.01173395570493071
875.7990867579908,0.011006941712522103
897.7168949771689,0.010491397291363102
919.634703196347,0.01000000000000001
939.1171993911717,0.009685256148599357
963.4703196347031,0.00901282858112901
997.5646879756466,0.008590684663661242
547.0319634703194,0.024289393273450827
576.2557077625569,0.022603030271419217
598.1735159817349,0.021544346900318867
620.091324200913,0.02004856686552716
