-65	-18	0.27273	9902
-65	-16	0.272244	9831
-65	-14	0.273757	9835
-65	-12	0.271431	9806
-65	-10	0.271072	9825
-65	-8	0.271036	9805
-65	-6	0.271222	9809
-65	-4	0.27642	9950
-65	-2	0.273709	9885
-65	0	0.271123	9848
-65	2	0.271465	9811
-65	4	0.274255	9942
-65	6	0.269307	9757
-65	8	0.27792	9969
-65	10	0.272346	9875
-65	12	0.27363	9808
-65	14	0.268264	9727
-65	16	0.270269	9744
-65	18	0.272787	9888
-65	20	0.274568	9818
-65	22	0.27504	9916
-65	24	0.275057	9940
-63	-24	0.272595	9911
-63	-22	0.271084	9775
-63	-20	0.27424	9888
-63	-18	0.273838	9908
-63	-16	0.275354	9891
-63	-14	0.271522	9787
-63	-12	0.273186	9859
-63	-10	0.268685	9760
-63	-8	0.27211	9701
-63	-6	0.270894	9860
-63	-4	0.270568	9820
-63	-2	0.276376	9999
-63	0	0.272116	9834
-63	2	0.27739	9983
-63	4	0.274399	9908
-63	6	0.27393	9942
-63	8	0.273605	9861
-63	10	0.273929	9819
-63	12	0.274793	9989
-63	14	0.276029	10003
-63	16	0.271516	9840
-63	18	0.272495	9827
-63	20	0.275069	10029
-63	22	0.278259	10051
-63	24	0.274821	9846
-61	-24	0.270435	9813
-61	-22	0.273001	9887
-61	-20	0.270611	9775
-61	-18	0.2764	9996
-61	-16	0.273086	9901
-61	-14	0.271231	9757
-61	-12	0.272003	9837
-61	-10	0.274479	9898
-61	-8	0.272861	9847
-61	-6	0.275763	9968
-61	-4	0.270383	9826
-61	-2	0.277695	10042
-61	0	0.274941	9971
-61	2	0.272617	9923
-61	4	0.273637	9820
-61	6	0.27301	9836
-61	8	0.278394	10138
-61	10	0.274384	9939
-61	12	0.274122	9901
-61	14	0.271623	9836
-61	16	0.266895	9660
-61	18	0.268806	9727
-61	20	0.272331	9872
-61	22	0.274557	9956
-61	24	0.275064	9866
-59	-24	0.271877	9830
-59	-22	0.275406	9843
-59	-20	0.274691	9904
-59	-18	0.270764	9806
-59	-16	0.273401	9820
-59	-14	0.273701	9859
-59	-12	0.272215	9852
-59	-10	0.272437	9814
-59	-8	0.27501	9924
-59	-6	0.274532	9831
-59	-4	0.273751	9967
-59	-2	0.27419	9836
-59	0	0.272025	9890
-59	2	0.271966	9936
-59	4	0.277245	10082
-59	6	0.274209	9860
-59	8	0.277537	9935
-59	10	0.275247	9929
-59	12	0.273288	9881
-59	14	0.274772	9908
-59	16	0.27106	9769
-59	18	0.27174	9759
-59	20	0.270754	9804
-59	22	0.274797	10032
-59	24	0.27291	9902
-57	-24	0.277101	9946
-57	-22	0.271733	9740
-57	-20	0.273609	10013
-57	-18	0.27273	9830
-57	-16	0.274329	9920
-57	-14	0.273019	9770
-57	-12	0.274081	9885
-57	-10	0.272156	9796
-57	-8	0.270927	9684
-57	-6	0.271478	9916
-57	-4	0.270564	9802
-57	-2	0.27042	9793
-57	0	0.270995	9813
-57	2	0.273123	9839
-57	4	0.274727	9841
-57	6	0.273348	9855
-57	8	0.273705	9927
-57	10	0.275555	9950
-57	12	0.271787	9802
-57	14	0.270913	9745
-57	16	0.280386	10111
-57	18	0.270929	9822
-57	20	0.271477	9869
-57	22	0.272068	9863
-57	24	0.27106	9875
-55	-24	0.273472	9842
-55	-22	0.271677	9810
-55	-20	0.272811	9801
-55	-18	0.272939	9867
-55	-16	0.272125	9907
-55	-14	0.269163	9769
-55	-12	0.272007	9820
-55	-10	0.271463	9875
-55	-8	0.271839	9905
-55	-6	0.269466	9690
-55	-4	0.273904	9883
-55	-2	0.273014	9962
-55	0	0.274541	9814
-55	2	0.274647	9870
-55	4	0.273768	9831
-55	6	0.267684	9646
-55	8	0.272661	9779
-55	10	0.27459	9983
-55	12	0.269128	9638
-55	14	0.271062	9794
-55	16	0.275374	9903
-55	18	0.271597	9812
-55	20	0.272451	9851
-55	22	0.272295	9859
-55	24	0.273077	9937
-53	-24	0.274672	9939
-53	-22	0.273534	9827
-53	-20	0.273706	9889
-53	-18	0.274626	9942
-53	-16	0.273025	9919
-53	-14	0.274458	9945
-53	-12	0.275208	9924
-53	-10	0.268351	9600
-53	-8	0.27132	9818
-53	-6	0.273276	9877
-53	-4	0.275368	9954
-53	-2	0.272443	9842
-53	0	0.271584	9830
-53	2	0.272212	9801
-53	4	0.27729	10021
-53	6	0.27742	9920
-53	8	0.267677	9612
-53	10	0.271323	9747
-53	12	0.275534	9860
-53	14	0.272331	9860
-53	16	0.27147	9815
-53	18	0.273715	9848
-53	20	0.273125	9812
-53	22	0.273009	9789
-53	24	0.274412	9889
-51	-24	0.275084	9933
-51	-22	0.273017	9934
-51	-20	0.270172	9727
-51	-18	0.27603	9952
-51	-16	0.27276	9893
-51	-14	0.274123	9960
-51	-12	0.274662	9912
-51	-10	0.274755	9828
-51	-8	0.270783	9788
-51	-6	0.277289	9935
-51	-4	0.274962	9988
-51	-2	0.270999	9763
-51	0	0.273736	10013
-51	2	0.271834	9876
-51	4	0.274091	9941
-51	6	0.273123	9854
-51	8	0.271678	9819
-51	10	0.270674	9813
-51	12	0.27384	9887
-51	14	0.274243	9918
-51	16	0.276122	9989
-51	18	0.269203	9771
-51	20	0.272479	9888
-51	22	0.270224	9784
-51	24	0.269975	9802
-49	-24	0.270577	9839
-49	-22	0.273409	9919
-49	-20	0.271605	9812
-49	-18	0.272587	9893
-49	-16	0.270032	9810
-49	-14	0.274092	9858
-49	-12	0.273387	9863
-49	-10	0.272998	9912
-49	-8	0.275094	10050
-49	-6	0.276739	9964
-49	-4	0.272647	9836
-49	-2	0.272672	9823
-49	0	0.275256	9934
-49	2	0.272329	9885
-49	4	0.275865	9943
-49	6	0.27117	9738
-49	8	0.268133	9726
-49	10	0.274137	9921
-49	12	0.271361	9861
-49	14	0.273086	9901
-49	16	0.274978	9897
-49	18	0.273981	9857
-49	20	0.270692	9844
-49	22	0.271617	9763
-49	24	0.269565	9617
-47	-24	0.273809	10011
-47	-22	0.271007	9753
-47	-20	0.274611	9889
-47	-18	0.273154	9824
-47	-16	0.269504	9766
-47	-14	0.271263	9871
-47	-12	0.268342	9725
-47	-10	0.27433	10018
-47	-8	0.272509	9852
-47	-6	0.269286	9809
-47	-4	0.273034	9865
-47	-2	0.277279	10012
-47	0	0.277825	10037
-47	2	0.272949	9973
-47	4	0.269549	9700
-47	6	0.272033	9825
-47	8	0.273914	9971
-47	10	0.276865	9976
-47	12	0.27011	9822
-47	14	0.269572	9762
-47	16	0.274751	9899
-47	18	0.271463	9799
-47	20	0.27142	9798
-47	22	0.272259	9883
-47	24	0.268465	9676
-45	-24	0.271331	9766
-45	-22	0.275222	9919
-45	-20	0.273123	9904
-45	-18	0.274645	9893
-45	-16	0.273503	9964
-45	-14	0.273817	9936
-45	-12	0.270558	9739
-45	-10	0.273249	9758
-45	-8	0.270078	9759
-45	-6	0.274378	9789
-45	-4	0.271433	9799
-45	-2	0.273894	9838
-45	0	0.27331	9849
-45	2	0.27357	9944
-45	4	0.271612	9916
-45	6	0.27129	9850
-45	8	0.269602	9786
-45	10	0.273053	9893
-45	12	0.274248	9902
-45	14	0.278589	10071
-45	16	0.272589	9865
-45	18	0.269811	9789
-45	20	0.275654	10025
-45	22	0.272003	9865
-45	24	0.269805	9744
-43	-24	0.273322	9950
-43	-22	0.275077	9941
-43	-20	0.271957	9825
-43	-18	0.271455	9774
-43	-16	0.272594	9866
-43	-14	0.272803	9843
-43	-12	0.276223	9907
-43	-10	0.275378	9964
-43	-8	0.275062	9938
-43	-6	0.273039	9798
-43	-4	0.273813	9857
-43	-2	0.272358	9846
-43	0	0.275777	9939
-43	2	0.271548	9899
-43	4	0.276222	9865
-43	6	0.272115	9782
-43	8	0.272467	9811
-43	10	0.273912	9857
-43	12	0.2717	9857
-43	14	0.271445	9854
-43	16	0.274631	9915
-43	18	0.272083	9786
-43	20	0.272978	9905
-43	22	0.272195	9848
-43	24	0.271512	9753
-41	-24	0.268569	9730
-41	-22	0.272589	9835
-41	-20	0.27192	9763
-41	-18	0.274038	9827
-41	-16	0.267915	9661
-41	-14	0.274051	9879
-41	-12	0.27121	9798
-41	-10	0.270921	9706
-41	-8	0.271559	9828
-41	-6	0.272859	9818
-41	-4	0.269513	9682
-41	-2	0.272108	9874
-41	0	0.274738	10026
-41	2	0.275159	9928
-41	4	0.27329	9889
-41	6	0.272712	9945
-41	8	0.2725	9795
-41	10	0.272605	9768
-41	12	0.271654	9898
-41	14	0.27511	9973
-41	16	0.274556	9951
-41	18	0.276293	9912
-41	20	0.276714	9975
-41	22	0.271215	9812
-41	24	0.275237	9938
-39	-24	0.272278	9796
-39	-22	0.268046	9681
-39	-20	0.272168	9865
-39	-18	0.274033	9863
-39	-16	0.26957	9711
-39	-14	0.27578	9906
-39	-12	0.271537	9809
-39	-10	0.27468	9808
-39	-8	0.272216	9867
-39	-6	0.275764	9973
-39	-4	0.274514	9961
-39	-2	0.269178	9688
-39	0	0.269497	9731
-39	2	0.272969	9843
-39	4	0.272335	9834
-39	6	0.276172	9985
-39	8	0.274387	9977
-39	10	0.273919	9863
-39	12	0.274863	9933
-39	14	0.275893	10005
-39	16	0.271128	9804
-39	18	0.271797	9907
-39	20	0.277942	10054
-39	22	0.273869	9922
-39	24	0.273857	9869
-37	-24	0.278816	10087
-37	-22	0.272245	9849
-37	-20	0.272503	9951
-37	-18	0.274868	9920
-37	-16	0.269794	9793
-37	-14	0.27203	9829
-37	-12	0.273785	9902
-37	-10	0.269283	9786
-37	-8	0.27361	9914
-37	-6	0.273339	9782
-37	-4	0.275269	9924
-37	-2	0.273297	9904
-37	0	0.272157	9725
-37	2	0.273375	9868
-37	4	0.274449	9867
-37	6	0.272687	9745
-37	8	0.27539	9873
-37	10	0.27109	9817
-37	12	0.274049	9857
-37	14	0.269231	9709
-37	16	0.271185	9706
-37	18	0.26981	9718
-37	20	0.273159	9893
-37	22	0.27172	9808
-37	24	0.271351	9821
-35	-24	0.274068	9944
-35	-22	0.269388	9768
-35	-20	0.273013	9820
-35	-18	0.273007	9852
-35	-16	0.271476	9822
-35	-14	0.268147	9649
-35	-12	0.274011	9971
-35	-10	0.270413	9760
-35	-8	0.273841	9835
-35	-6	0.27714	9918
-35	-4	0.273848	9838
-35	-2	0.274141	9962
-35	0	0.274292	9928
-35	2	0.274268	9917
-35	4	0.271369	9737
-35	6	0.273363	9893
-35	8	0.274417	9879
-35	10	0.267564	9643
-35	12	0.274371	9848
-35	14	0.27686	10140
-35	16	0.270879	9821
-35	18	0.271799	9747
-35	20	0.27378	9838
-35	22	0.27479	9871
-35	24	0.267907	9665
-33	-24	0.275011	9940
-33	-22	0.272502	9791
-33	-20	0.270683	9763
-33	-18	0.271805	9810
-33	-16	0.274821	9976
-33	-14	0.271163	9866
-33	-12	0.275142	9915
-33	-10	0.275761	9990
-33	-8	0.277895	10047
-33	-6	0.279405	10129
-33	-4	0.274178	9979
-33	-2	0.270401	9858
-33	0	0.277056	10002
-33	2	0.271048	9745
-33	4	0.274712	9952
-33	6	0.269205	9784
-33	8	0.273701	9891
-33	10	0.273109	9883
-33	12	0.270713	9760
-33	14	0.276168	9960
-33	16	0.272502	9773
-33	18	0.27253	9928
-33	20	0.274408	9913
-33	22	0.272048	9834
-33	24	0.269642	9668
-31	-24	0.274432	10008
-31	-22	0.273669	9854
-31	-20	0.273363	9928
-31	-18	0.272313	9849
-31	-16	0.269132	9731
-31	-14	0.270126	9744
-31	-12	0.276198	9947
-31	-10	0.272266	9819
-31	-8	0.271581	9753
-31	-6	0.272586	9806
-31	-4	0.272936	9844
-31	-2	0.272954	9837
-31	0	0.27134	9778
-31	2	0.27213	9730
-31	4	0.274964	9982
-31	6	0.276031	10026
-31	8	0.277232	10155
-31	10	0.272488	9821
-31	12	0.273488	9833
-31	14	0.270091	9817
-31	16	0.274456	10002
-31	18	0.273982	9985
-31	20	0.271457	9716
-31	22	0.269649	9771
-31	24	0.27359	9893
-29	-24	0.273751	9895
-29	-22	0.272186	9836
-29	-20	0.269626	9864
-29	-18	0.266783	9645
-29	-16	0.271392	9867
-29	-14	0.273124	9824
-29	-12	0.276512	9955
-29	-10	0.273656	9856
-29	-8	0.269762	9719
-29	-6	0.275822	9918
-29	-4	0.276387	9906
-29	-2	0.270795	9825
-29	0	0.269655	9799
-29	2	0.270174	9706
-29	4	0.27242	9845
-29	6	0.2771	9995
-29	8	0.274676	9946
-29	10	0.269741	9715
-29	12	0.275313	10020
-29	14	0.274334	9856
-29	16	0.272461	9853
-29	18	0.274917	9930
-29	20	0.270517	9714
-29	22	0.274488	9965
-29	24	0.270083	9797
-27	-24	0.272033	9825
-27	-22	0.272018	9766
-27	-20	0.271953	9734
-27	-18	0.271683	9742
-27	-16	0.275589	10032
-27	-14	0.272283	9910
-27	-12	0.274553	9882
-27	-10	0.275199	9908
-27	-8	0.278511	10081
-27	-6	0.275822	9974
-27	-4	0.270435	9727
-27	-2	0.274516	10002
-27	0	0.274171	9857
-27	2	0.278132	10067
-27	4	0.272913	9874
-27	6	0.27572	9951
-27	8	0.272424	9792
-27	10	0.274074	9859
-27	12	0.273233	9870
-27	14	0.273698	9892
-27	16	0.2721	9825
-27	18	0.275985	9981
-27	20	0.270093	9692
-27	22	0.27142	9760
-27	24	0.275486	9958
-25	-24	0.27281	9903
-25	-22	0.271007	9724
-25	-20	0.272162	9800
-25	-18	0.273527	9789
-25	-16	0.26928	9602
-25	-14	0.272442	9806
-25	-12	0.274935	9838
-25	-10	0.265282	9539
-25	-8	0.273143	9982
-25	-6	0.275939	9944
-25	-4	0.272205	9813
-25	-2	0.27172	9739
-25	0	0.27006	9747
-25	2	0.270378	9762
-25	4	0.275214	9859
-25	6	0.276197	10000
-25	8	0.275148	9981
-25	10	0.270992	9756
-25	12	0.274001	9915
-25	14	0.274338	9987
-25	16	0.273372	9872
-25	18	0.27837	10050
-25	20	0.270792	9781
-25	22	0.27585	9975
-25	24	0.27668	9979
-23	-24	0.276241	10085
-23	-22	0.269802	9793
-23	-20	0.272167	9841
-23	-18	0.274492	9927
-23	-16	0.269838	9695
-23	-14	0.27708	9930
-23	-12	0.268983	9699
-23	-10	0.273362	9905
-23	-8	0.275341	9942
-23	-6	0.274042	9894
-23	-4	0.274103	9959
-23	-2	0.271636	9749
-23	0	0.272535	9787
-23	2	0.275991	9926
-23	4	0.273215	9921
-23	6	0.271058	9744
-23	8	0.270857	9769
-23	10	0.272762	9919
-23	12	0.272712	9903
-23	14	0.271831	9846
-23	16	0.275278	9929
-23	18	0.268487	9716
-23	20	0.27443	10009
-23	22	0.277557	9989
-23	24	0.274598	9916
-21	-24	0.274964	9913
-21	-22	0.27188	9829
-21	-20	0.269357	9758
-21	-18	0.277442	10110
-21	-16	0.27083	9784
-21	-14	0.275457	9925
-21	-12	0.269572	9810
-21	-10	0.271417	9809
-21	-8	0.271644	9827
-21	-6	0.271667	9880
-21	-4	0.27814	10062
-21	-2	0.274109	9880
-21	0	0.272831	9799
-21	2	0.274271	9967
-21	4	0.275586	9990
-21	6	0.271696	9824
-21	8	0.275408	9956
-21	10	0.276034	9993
-21	12	0.274814	10023
-21	14	0.272225	9796
-21	16	0.274544	9849
-21	18	0.271286	9721
-21	20	0.275749	9938
-21	22	0.274724	9967
-21	24	0.27128	9800
-19	-24	0.273558	9911
-19	-22	0.269906	9742
-19	-20	0.273983	9916
-19	-18	0.273885	9896
-19	-16	0.272205	9853
-19	-14	0.272007	9783
-19	-12	0.273817	9893
-19	-10	0.272621	9795
-19	-8	0.274382	9931
-19	-6	0.2777	10053
-19	-4	0.275058	9912
-19	-2	0.276441	10021
-19	0	0.27408	9851
-19	2	0.274996	9841
-19	4	0.275305	9990
-19	6	0.275199	9990
-19	8	0.273598	9832
-19	10	0.271086	9742
-19	12	0.268982	9781
-19	14	0.27394	9901
-19	16	0.275404	9979
-19	18	0.271321	9786
-19	20	0.267942	9759
-19	22	0.270414	9766
-19	24	0.272767	9881
-17	-24	0.276206	9931
-17	-22	0.275597	9962
-17	-20	0.272579	9830
-17	-18	0.27591	9906
-17	-16	0.272335	9718
-17	-14	0.267699	9646
-17	-12	0.271	9730
-17	-10	0.276944	10060
-17	-8	0.2742	9954
-17	-6	0.273125	9868
-17	-4	0.27234	9841
-17	-2	0.272474	9887
-17	0	0.274428	9886
