-75 4 0.273528 439
-75 6 0.276082 416
-75 8 0.272974 475
-75 10 0.274026 446
-75 12 0.271475 412
-75 14 0.276861 460
-75 16 0.276599 436
-75 18 0.277305 442
-75 20 0.27589 	450
-75 22 0.272887 442
-75 24 0.272999 445
-73 -24. 0.273393		460
-73 -22 0.272745 431
-73 -20 0.273556 406
-73 -18 0.275499 463
-73 -16 0.271991 411
-73 -14 0.272571 428
-73 -12 0.273612 433
-73 -10 0.274598 457
-73 -8 0.271672 439
-73 -6 0.275304 435
-73 -4 0.27728 	468
-73 -2 0.273982 466
-73 0 0.2755 	460
-73 2 0.273006 496
-73 4 0.278363 408
-73 6 0.271322 446
-73 8 0.271373 485
-73 10 0.27577 	459
-73 12 0.272876 481
-73 14 0.274819 462
-73 16 0.272944 431
-73 18 0.276378 454
-73 20 0.269938 421
-73 22 0.27167 	434
-73 24 0.276207 475
-71 -24. 0.27367 436
-71 -22 0.279749 461
-71 -20 0.27319 	447
-71 -18 0.273213 439
-71 -16 0.275824 446
-71 -14 0.274294 442
-71 -12 0.274769 472
-71 -10 0.273067 408
-71 -8 0.27734 	458
-71 -6 0.274947 439
-71 -4 0.27399 	437
-71 -2 0.278869 487
-71 0 0.270617 468
-71 2 0.273649 434
-71 4 0.271961 452
-71 6 0.280302 463
-71 8 0.268631 450
-71 10 0.277372 431
-71 12 0.268401 423
-71 14 0.276702 419
-71 16 0.275559 457
-71 18 0.275884 441
-71 20 0.275188 432
-71 22 0.269149 419
-71 24 0.274347 467
-69 -24. 0.275315		470
-69 -22 0.27257 	448
-69 -20 0.275345 445
-69 -18 0.275035 457
-69 -16 0.277672 432
-69 -14 0.274522 496
-69 -12 0.273756 459
-69 -10 0.274068 428
-69 -8 0.280536 488
-69 -6 0.272088 416
-69 -4 0.271515 419
-69 -2 0.273702 387
-69 0 0.275634 405
-69 2 0.273841 389
-69 4 0.273278 408
-69 6 0.273167 436
-69 8 0.274321 430
-69 10 0.277761 424
-69 12 0.271571 450
-69 14 0.278783 500
-69 16 0.272411 441
-69 18 0.278502 453
-69 20 0.276172 458
-69 22 0.272181 439
-69 24 0.278388 473
-67 -24. 0.278249		443
-67 -22 0.274332 485
-67 -20 0.27325 	477
-67 -18 0.269056 421
-67 -16 0.27615 	423
-67 -14 0.274623 479
-67 -12 0.273875 490
-67 -10 0.27931 	437
-67 -8 0.274755 466
-67 -6 0.272996 451
-67 -4 0.269438 425
-67 -2 0.275544 343
-67 0 0.272981 344
-67 2 0.273351 357
-67 4 0.273776 406
-67 6 0.273041 452
-67 8 0.274088 484
-67 10 0.274904 481
-67 12 0.271159 436
-67 14 0.273108 465
-67 16 0.267071 465
-67 18 0.270791 468
-67 20 0.268964 464
-67 22 0.274691 463
-67 24 0.272908 476
-65 -24. 0.274599		497
-65 -22 0.272005 482
-65 -20 0.275939 466
-65 -18 0.271882 413
-65 -16 0.272667 435
-65 -14 0.276288 459
-65 -12 0.276782 446
-65 -10 0.275103 441
-65 -8 0.277773 450
-65 -6 0.278644 477
-65 -4 0.275301 394
-65 -2 0.277357 307
-65 0 0.273757 334
-65 2 0.271759 339
-65 4 0.279956 378
-65 6 0.275614 476
-65 8 0.276534 459
-65 10 0.276161 464
-65 12 0.274402 441
-65 14 0.276836 459
-65 16 0.271999 504
-65 18 0.277362 456
-65 20 0.274556 478
-65 22 0.27287 	480
-65 24 0.273637 456
-63 -24. 0.274952		487
-63 -22 0.274358 482
-63 -20 0.278939 486
-63 -18 0.273653 459
-63 -16 0.273874 465
-63 -14 0.271683 484
-63 -12 0.276605 432
-63 -10 0.269531 461
-63 -8 0.274383 440
-63 -6 0.273914 451
-63 -4 0.272267 361
-63 -2 0.273325 343
-63 0 0.276221 257
-63 2 0.276003 322
-63 4 0.271701 372
-63 6 0.275252 450
-63 8 0.275375 466
-63 10 0.272994 466
-63 12 0.273499 397
-63 14 0.279862 462
-63 16 0.270096 452
-63 18 0.270235 471
-63 20 0.274351 472
-63 22 0.271229 483
-63 24 0.27332 	485
-61 -24. 0.27447 473
-61 -22 0.277893 490
-61 -20 0.271314 472
-61 -18 0.270968 496
-61 -16 0.27291 	482
-61 -14 0.274928 492
-61 -12 0.273756 487
-61 -10 0.277472 482
-61 -8 0.277552 495
-61 -6 0.27386 	423
-61 -4 0.276147 369
-61 -2 0.269546 306
-61 0 0.276418 215
-61 2 0.27435 	317
-61 4 0.27548 	366
-61 6 0.269814 448
-61 8 0.270552 523
-61 10 0.272876 445
-61 12 0.272381 465
-61 14 0.273579 476
-61 16 0.272255 472
-61 18 0.278371 463
-61 20 0.271267 444
-61 22 0.275394 461
-61 24 0.273028 521
-59 -24. 0.27445 512
-59 -22 0.271801 466
-59 -20 0.270878 464
-59 -18 0.276718 483
-59 -16 0.271296 486
-59 -14 0.273635 474
-59 -12 0.269423 474
-59 -10 0.27455 	497
-59 -8 0.277588 518
-59 -6 0.273943 421
-59 -4 0.274245 366
-59 -2 0.274361 279
-59 0 0.274157 231
-59 2 0.27206 	256
-59 4 0.270014 358
-59 6 0.275858 446
-59 8 0.273005 453
-59 10 0.272482 491
-59 12 0.277173 468
-59 14 0.272735 453
-59 16 0.273073 491
-59 18 0.271676 441
-59 20 0.273366 509
-59 22 0.275489 486
-59 24 0.273665 490
-57 -24. 0.270422		498
-57 -22 0.277842 548
-57 -20 0.276506 531
-57 -18 0.276228 488
-57 -16 0.27353 	537
-57 -14 0.272908 470
-57 -12 0.271783 497
-57 -10 0.275917 484
-57 -8 0.274873 452
-57 -6 0.273037 354
-57 -4 0.273785 327
-57 -2 0.268881 251
-57 0 0.274695 255
-57 2 0.274769 270
-57 4 0.274071 344
-57 6 0.272526 446
-57 8 0.272531 450
-57 10 0.276513 492
-57 12 0.273071 516
-57 14 0.27496 	480
-57 16 0.274562 473
-57 18 0.275465 517
-57 20 0.274369 484
-57 22 0.26658 	484
-57 24 0.274161 495
-55 -24. 0.272209		538
-55 -22 0.2727 	520
-55 -20 0.272911 488
-55 -18 0.273883 478
-55 -16 0.273865 523
-55 -14 0.275928 518
-55 -12 0.273442 515
-55 -10 0.273996 491
-55 -8 0.27156 	468
-55 -6 0.279354 353
-55 -4 0.275113 284
-55 -2 0.273449 262
-55 0 0.278838 240
-55 2 0.272914 227
-55 4 0.271591 316
-55 6 0.275167 393
-55 8 0.276149 469
-55 10 0.275257 491
-55 12 0.275919 476
-55 14 0.274774 478
-55 16 0.277074 518
-55 18 0.272667 499
-55 20 0.271472 463
-55 22 0.273813 459
-55 24 0.276773 513
-53 -24. 0.276078		489
-53 -22 0.272243 501
-53 -20 0.268159 519
-53 -18 0.272083 499
-53 -16 0.277439 453
-53 -14 0.275421 504
-53 -12 0.272195 514
-53 -10 0.274691 477
-53 -8 0.27413 	437
-53 -6 0.278923 381
-53 -4 0.27836 	292
-53 -2 0.274816 255
-53 0 0.273685 246
-53 2 0.275925 272
-53 4 0.275945 273
-53 6 0.272599 360
-53 8 0.274811 428
-53 10 0.271372 484
-53 12 0.274647 476
-53 14 0.269981 516
-53 16 0.272517 512
-53 18 0.276492 522
-53 20 0.275817 510
-53 22 0.276015 489
-53 24 0.271339 521
-51 -24. 0.275055		532
-51 -22 0.273434 535
-51 -20 0.27833 	495
-51 -18 0.272246 522
-51 -16 0.272998 541
-51 -14 0.271327 500
-51 -12 0.273289 541
-51 -10 0.27393 	510
-51 -8 0.272685 395
-51 -6 0.274922 353
-51 -4 0.273017 278
-51 -2 0.27426 	250
-51 0 0.272192 237
-51 2 0.277528 275
-51 4 0.272273 242
-51 6 0.277153 350
-51 8 0.274384 414
-51 10 0.273227 496
-51 12 0.274612 474
-51 14 0.270863 498
-51 16 0.273829 473
-51 18 0.277902 506
-51 20 0.270469 484
-51 22 0.273117 514
-51 24 0.275976 534
-49 -24. 0.273187		511
-49 -22 0.276459 521
-49 -20 0.273251 505
-49 -18 0.271428 498
-49 -16 0.277487 540
-49 -14 0.274321 547
-49 -12 0.278555 527
-49 -10 0.272566 481
-49 -8 0.273726 409
-49 -6 0.275187 305
-49 -4 0.274216 226
-49 -2 0.272268 254
-49 0 0.273932 216
-49 2 0.27356 	260
-49 4 0.276423 241
-49 6 0.270043 296
-49 8 0.27712 	390
-49 10 0.273596 506
-49 12 0.274125 555
-49 14 0.272672 513
-49 16 0.269625 483
-49 18 0.274077 584
-49 20 0.273652 547
-49 22 0.273269 499
-49 24 0.27215 	501
-47 -24. 0.274483		520
-47 -22 0.278025 545
-47 -20 0.279658 545
-47 -18 0.27376 	492
-47 -16 0.271643 528
-47 -14 0.271847 559
-47 -12 0.274436 491
-47 -10 0.27198 	498
-47 -8 0.279782 351
-47 -6 0.27487 	239
-47 -4 0.271355 265
-47 -2 0.274564 246
-47 0 0.271511 275
-47 2 0.268171 241
-47 4 0.272977 243
-47 6 0.2788 	279
-47 8 0.276772 397
-47 10 0.274274 493
-47 12 0.27565 	538
-47 14 0.274342 553
-47 16 0.271966 550
-47 18 0.277809 560
-47 20 0.274105 495
-47 22 0.271794 539
-47 24 0.27251 	528
-45 -24. 0.274738		561
-45 -22 0.276046 575
-45 -20 0.275517 532
-45 -18 0.276874 562
-45 -16 0.276658 534
-45 -14 0.270736 497
-45 -12 0.276811 513
-45 -10 0.273784 425
-45 -8 0.27358 	329
-45 -6 0.277367 291
-45 -4 0.271934 292
-45 -2 0.270089 255
-45 0 0.2758 	289
-45 2 0.272109 262
-45 4 0.277263 226
-45 6 0.278123 262
-45 8 0.274997 354
-45 10 0.277345 458
-45 12 0.274126 523
-45 14 0.275117 558
-45 16 0.272175 512
-45 18 0.27275 	532
-45 20 0.272212 569
-45 22 0.27839 	558
-45 24 0.274525 547
-43 -24. 0.27416 561
-43 -22 0.272891 535
-43 -20 0.273366 592
-43 -18 0.276225 577
-43 -16 0.27653 	532
-43 -14 0.27523 	584
-43 -12 0.270502 495
-43 -10 0.27313 	394
-43 -8 0.277218 293
-43 -6 0.274979 296
-43 -4 0.272328 275
-43 -2 0.275624 281
-43 0 0.277002 290
-43 2 0.273053 261
-43 4 0.271714 254
-43 6 0.274617 278
-43 8 0.274785 285
-43 10 0.27334 	423
-43 12 0.273172 503
-43 14 0.275049 555
-43 16 0.27108 	541
-43 18 0.277851 547
-43 20 0.275068 560
-43 22 0.273761 546
-43 24 0.271466 545
-41 -24. 0.276897		580
-41 -22 0.275618 615
-41 -20 0.274101 575
-41 -18 0.274353 572
-41 -16 0.274716 569
-41 -14 0.276057 553
-41 -12 0.271464 498
-41 -10 0.275283 393
-41 -8 0.274932 287
-41 -6 0.273245 268
-41 -4 0.274648 278
-41 -2 0.274469 276
-41 0 0.274659 278
-41 2 0.273236 279
-41 4 0.271048 272
-41 6 0.279263 274
-41 8 0.274535 263
-41 10 0.277577 413
-41 12 0.278741 479
-41 14 0.274628 537
-41 16 0.279632 589
-41 18 0.271418 552
-41 20 0.275775 545
-41 22 0.278831 575
-41 24 0.278408 564
-39 -24. 0.277773		551
-39 -22 0.278883 590
-39 -20 0.273034 577
-39 -18 0.274823 601
-39 -16 0.273968 556
-39 -14 0.274967 588
-39 -12 0.273321 470
-39 -10 0.275556 378
-39 -8 0.27338 	278
-39 -6 0.271206 248
-39 -4 0.273446 282
-39 -2 0.273598 275
-39 0 0.274376 277
-39 2 0.271148 267
-39 4 0.274889 273
-39 6 0.2743 	287
-39 8 0.273511 273
-39 10 0.274039 338
-39 12 0.273229 490
-39 14 0.276675 570
-39 16 0.274202 573
-39 18 0.271726 560
-39 20 0.275658 607
-39 22 0.2738 	573
-39 24 0.27465 	592
-37 -24. 0.270123		587
-37 -22 0.275163 583
-37 -20 0.274918 605
-37 -18 0.273498 555
-37 -16 0.271212 615
-37 -14 0.275713 577
-37 -12 0.27536 	435
-37 -10 0.273912 313
-37 -8 0.274158 278
-37 -6 0.270371 280
-37 -4 0.275206 250
-37 -2 0.273968 311
-37 0 0.273269 277
-37 2 0.270669 283
-37 4 0.274721 288
-37 6 0.272499 301
-37 8 0.273778 290
-37 10 0.271246 304
-37 12 0.275683 435
-37 14 0.280536 585
-37 16 0.272914 589
-37 18 0.273454 619
-37 20 0.271955 538
-37 22 0.276881 613
-37 24 0.269354 534
-35 -24. 0.275856		585
-35 -22 0.273038 605
-35 -20 0.273045 574
-35 -18 0.272932 613
-35 -16 0.278389 590
-35 -14 0.27625 	534
-35 -12 0.276436 379
-35 -10 0.27364 	292
-35 -8 0.275499 302
-35 -6 0.273655 270
-35 -4 0.272048 303
-35 -2 0.271951 298
-35 0 0.273574 271
-35 2 0.276915 286
-35 4 0.27942 	302
-35 6 0.275315 284
-35 8 0.275538 267
-35 10 0.274909 306
-35 12 0.273932 401
-35 14 0.27736 	536
-35 16 0.273646 537
-35 18 0.276312 549
-35 20 0.273159 614
-35 22 0.278227 569
-35 24 0.277624 592
-33 -24. 0.277773		628
-33 -22 0.278021 615
-33 -20 0.279991 622
-33 -18 0.27239 	624
-33 -16 0.278327 613
-33 -14 0.271842 492
-33 -12 0.273226 296
-33 -10 0.272502 298
-33 -8 0.275759 323
-33 -6 0.274749 282
-33 -4 0.273693 279
-33 -2 0.269617 285
-33 0 0.270452 286
-33 2 0.277628 299
-33 4 0.269564 294
-33 6 0.272639 291
-33 8 0.275059 296
-33 10 0.273755 272
-33 12 0.274301 324
-33 14 0.275146 481
-33 16 0.269777 611
-33 18 0.276299 606
-33 20 0.27611 	636
-33 22 0.278764 583
-33 24 0.276975 607
-31 -24. 0.281492		584
-31 -22 0.281808 651
-31 -20 0.275527 626
-31 -18 0.276076 621
-31 -16 0.275468 617
-31 -14 0.276862 460
-31 -12 0.274503 318
-31 -10 0.279594 309
-31 -8 0.273901 334
-31 -6 0.272954 292
-31 -4 0.272659 304
-31 -2 0.277007 295
-31 0 0.275067 304
-31 2 0.272838 265
-31 4 0.275783 316
-31 6 0.275952 324
-31 8 0.274156 299
-31 10 0.274844 293
-31 12 0.269914 305
-31 14 0.277822 484
-31 16 0.271622 585
-31 18 0.277473 627
-31 20 0.275794 596
-31 22 0.277887 655
-31 24 0.27666 	616
-29 -24. 0.280201		614
-29 -22 0.278147 624
-29 -20 0.277792 637
-29 -18 0.277646 633
-29 -16 0.276853 588
-29 -14 0.275774 429
-29 -12 0.27708 	313
-29 -10 0.275042 319
-29 -8 0.27236 	308
-29 -6 0.275458 330
-29 -4 0.271681 306
-29 -2 0.274356 333
-29 0 0.275392 322
-29 2 0.273606 278
-29 4 0.272412 299
-29 6 0.275998 324
-29 8 0.2753 	317
-29 10 0.273132 306
-29 12 0.274617 338
-29 14 0.276397 413
-29 16 0.273565 613
-29 18 0.281052 586
-29 20 0.280128 625
-29 22 0.280085 625
-29 24 0.28026 	604
-27 -24. 0.284769		631
-27 -22 0.284792 633
-27 -20 0.284271 659
-27 -18 0.278068 653
-27 -16 0.277441 521
-27 -14 0.275828 287
-27 -12 0.273703 320
-27 -10 0.275609 309
-27 -8 0.271122 329
-27 -6 0.27151 	314
-27 -4 0.270797 279
-27 -2 0.273494 284
-27 0 0.275119 313
-27 2 0.272862 336
-27 4 0.270553 309
-27 6 0.27505 	298
-27 8 0.273502 358
-27 10 0.274315 303
-27 12 0.275206 304
-27 14 0.279323 355
-27 16 0.275292 560
-27 18 0.275228 608
-27 20 0.280673 597
-27 22 0.28304 	632
-27 24 0.283117 655
-25 -24. 0.284097		633
-25 -22 0.288272 654
-25 -20 0.284209 664
-25 -18 0.28248 	680
-25 -16 0.280659 460
-25 -14 0.282332 360
-25 -12 0.27994 	344
-25 -10 0.280229 330
-25 -8 0.276725 329
-25 -6 0.275893 329
-25 -4 0.272407 319
-25 -2 0.272755 303
-25 0 0.273918 324
-25 2 0.27453 	319
-25 4 0.27382 	324
-25 6 0.274792 335
-25 8 0.270716 326
-25 10 0.279438 346
-25 12 0.280149 310
-25 14 0.279429 335
-25 16 0.278592 466
-25 18 0.283837 687
-25 20 0.284557 650
-25 22 0.283196 644
-25 24 0.290975 688
-23 -24. 0.28683 672
-23 -22 0.292003 723
-23 -20 0.286123 599
-23 -18 0.285134 649
-23 -16 0.280973 362
-23 -14 0.284189 336
-23 -12 0.278376 321
-23 -10 0.280129 341
-23 -8 0.278563 386
-23 -6 0.275169 325
-23 -4 0.273583 313
-23 -2 0.275121 367
-23 0 0.272989 345
-23 2 0.273088 333
-23 4 0.27374 	309
-23 6 0.277396 331
-23 8 0.279836 314
-23 10 0.281568 345
-23 12 0.282554 346
-23 14 0.283725 348
-23 16 0.283606 387
-23 18 0.284628 655
-23 20 0.287656 652
-23 22 0.287109 718
-23 24 0.290623 676
-21 -24. 0.29541 648
-21 -22 0.287934 667
-21 -20 0.290906 681
-21 -18 0.286618 548
-21 -16 0.28649 	351
-21 -14 0.283045 330
-21 -12 0.28424 	360
-21 -10 0.286499 376
-21 -8 0.277194 321
-21 -6 0.279029 302
-21 -4 0.277218 331
-21 -2 0.276276 336
-21 0 0.271439 342
-21 2 0.27338 	335
-21 4 0.27753 	349
-21 6 0.273841 297
-21 8 0.27828 	356
-21 10 0.277049 367
-21 12 0.284336 328
-21 14 0.285833 333
-21 16 0.285507 362
-21 18 0.290895 540
-21 20 0.288364 658
-21 22 0.289663 757
-21 24 0.293495 705
-19 -24. 0.294258		687
-19 -22 0.293448 676
-19 -20 0.29003 	744
-19 -18 0.293897 487
-19 -16 0.285243 368
-19 -14 0.290392 344
-19 -12 0.289671 364
-19 -10 0.286208 336
-19 -8 0.281073 369
-19 -6 0.278832 339
-19 -4 0.276262 322
-19 -2 0.279229 372
-19 0 0.275874 372
-19 2 0.279572 345
-19 4 0.278046 343
-19 6 0.276888 340
-19 8 0.285161 353
-19 10 0.284465 338
-19 12 0.284473 321
-19 14 0.286752 345
-19 16 0.287422 354
-19 18 0.287966 500
-19 20 0.292024 738
-19 22 0.291713 725
-19 24 0.295063 728
-17 -24. 0.298669		727
-17 -22 0.294972 684
-17 -20 0.295507 704
-17 -18 0.295274 355
-17 -16 0.29317 	372
-17 -14 0.291061 363
-17 -12 0.289947 367
-17 -10 0.286942 372
-17 -8 0.284396 338
-17 -6 0.283468 330
-17 -4 0.2812 	332
-17 -2 0.281695 357
-17 0 0.283912 335
-17 2 0.279533 372
-17 4 0.284894 367
-17 6 0.280226 313
-17 8 0.284993 336
-17 10 0.29388 	322
-17 12 0.287368 337
-17 14 0.291067 364
-17 16 0.290575 377
-17 18 0.294158 373
-17 20 0.300646 691
-17 22 0.297081 685
-17 24 0.295539 702
-15 -24. 0.299701		733
-15 -22 0.298653 770
-15 -20 0.301112 621
-15 -18 0.294986 372
-15 -16 0.299511 381
-15 -14 0.293414 336
-15 -12 0.294098 346
-15 -10 0.291467 318
-15 -8 0.289778 357
-15 -6 0.289494 367
-15 -4 0.291133 359
-15 -2 0.287865 358
-15 0 0.285288 345
-15 2 0.287711 363
-15 4 0.290164 355
-15 6 0.288641 389
-15 8 0.290664 360
-15 10 0.292024 375
-15 12 0.29429 	380
-15 14 0.292017 346
-15 16 0.296672 392
-15 18 0.302163 359
-15 20 0.297047 573
-15 22 0.299879 716
-15 24 0.301355 757
-13 -24. 0.304367		756
-13 -22 0.302684 732
-13 -20 0.307726 440
-13 -18 0.302739 390
-13 -16 0.300407 406
-13 -14 0.29834 	371
-13 -12 0.296662 356
-13 -10 0.296234 379
-13 -8 0.295894 393
-13 -6 0.291059 368
-13 -4 0.294537 383
-13 -2 0.298884 366
-13 0 0.299288 375
-13 2 0.292469 398
-13 4 0.295988 368
-13 6 0.294056 355
-13 8 0.295414 369
-13 10 0.293641 374
-13 12 0.29502 	364
-13 14 0.299198 387
-13 16 0.300581 365
-13 18 0.305506 350
-13 20 0.302347 458
-13 22 0.307351 745
-13 24 0.303456 771
-11 -24. 0.306632		779
-11 -22 0.311819 748
-11 -20 0.30648 	365
-11 -18 0.306094 394
-11 -16 0.305851 375
-11 -14 0.302751 350
-11 -12 0.303956 395
-11 -10 0.30059 	371
